#node	identifier	category	term ID	term description
UFC1	9606.ENSP00000356982	GO Process	GO:0033554	Cellular response to stress
UFC1	9606.ENSP00000356982	GO Process	GO:0034976	Response to endoplasmic reticulum stress
UFC1	9606.ENSP00000356982	GO Process	GO:0036211	Protein modification process
UFC1	9606.ENSP00000356982	GO Process	GO:0043170	Macromolecule metabolic process
UFC1	9606.ENSP00000356982	GO Process	GO:0043412	Macromolecule modification
UFC1	9606.ENSP00000356982	GO Process	GO:0044237	Cellular metabolic process
UFC1	9606.ENSP00000356982	GO Process	GO:0044238	Primary metabolic process
UFC1	9606.ENSP00000356982	GO Process	GO:0044260	Cellular macromolecule metabolic process
UFC1	9606.ENSP00000356982	GO Process	GO:0044267	Cellular protein metabolic process
UFC1	9606.ENSP00000356982	GO Process	GO:0048513	Animal organ development
UFC1	9606.ENSP00000356982	GO Process	GO:0048731	System development
UFC1	9606.ENSP00000356982	GO Process	GO:0048856	Anatomical structure development
UFC1	9606.ENSP00000356982	GO Process	GO:0050896	Response to stimulus
UFC1	9606.ENSP00000356982	GO Process	GO:0051716	Cellular response to stimulus
UFC1	9606.ENSP00000356982	GO Process	GO:0060322	Head development
UFC1	9606.ENSP00000356982	GO Process	GO:0070647	Protein modification by small protein conjugation or removal
UFC1	9606.ENSP00000356982	GO Process	GO:0071569	Protein ufmylation
UFC1	9606.ENSP00000356982	GO Process	GO:0071704	Organic substance metabolic process
UFC1	9606.ENSP00000356982	GO Process	GO:1901564	Organonitrogen compound metabolic process
UFC1	9606.ENSP00000356982	GO Process	GO:1990564	Protein polyufmylation
UFC1	9606.ENSP00000356982	GO Process	GO:1990592	Protein k69-linked ufmylation
UFC1	9606.ENSP00000356982	GO Function	GO:0003824	Catalytic activity
UFC1	9606.ENSP00000356982	GO Function	GO:0016740	Transferase activity
UFC1	9606.ENSP00000356982	GO Function	GO:0019787	Ubiquitin-like protein transferase activity
UFC1	9606.ENSP00000356982	GO Function	GO:0061650	Ubiquitin-like protein conjugating enzyme activity
UFC1	9606.ENSP00000356982	GO Function	GO:0061657	UFM1 conjugating enzyme activity
UFC1	9606.ENSP00000356982	GO Function	GO:0071568	UFM1 transferase activity
UFC1	9606.ENSP00000356982	GO Function	GO:0140096	Catalytic activity, acting on a protein
UFC1	9606.ENSP00000356982	GO Component	GO:0005576	Extracellular region
UFC1	9606.ENSP00000356982	GO Component	GO:0005615	Extracellular space
UFC1	9606.ENSP00000356982	GO Component	GO:0031982	Vesicle
UFC1	9606.ENSP00000356982	GO Component	GO:0043226	Organelle
UFC1	9606.ENSP00000356982	GO Component	GO:0043227	Membrane-bounded organelle
UFC1	9606.ENSP00000356982	GO Component	GO:0043230	Extracellular organelle
UFC1	9606.ENSP00000356982	GO Component	GO:0070062	Extracellular exosome
UFC1	9606.ENSP00000356982	GO Component	GO:0110165	Cellular anatomical entity
UFC1	9606.ENSP00000356982	GO Component	GO:1903561	Extracellular vesicle
UFC1	9606.ENSP00000356982	STRING clusters	CL:26899	Mostly uncharacterized, incl. trna wobble uridine modification, and protein ufmylation
UFC1	9606.ENSP00000356982	STRING clusters	CL:26900	Mixed, incl. trna wobble uridine modification, and protein ufmylation
UFC1	9606.ENSP00000356982	STRING clusters	CL:26901	Mixed, incl. trna wobble uridine modification, and protein ufmylation
UFC1	9606.ENSP00000356982	STRING clusters	CL:26902	Mixed, incl. trna wobble uridine modification, and protein ufmylation
UFC1	9606.ENSP00000356982	STRING clusters	CL:26950	Protein ufmylation
UFC1	9606.ENSP00000356982	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
UFC1	9606.ENSP00000356982	TISSUES	BTO:0000042	Animal
UFC1	9606.ENSP00000356982	TISSUES	BTO:0000123	Bladder
UFC1	9606.ENSP00000356982	TISSUES	BTO:0000203	Respiratory system
UFC1	9606.ENSP00000356982	TISSUES	BTO:0001244	Urinary tract
UFC1	9606.ENSP00000356982	TISSUES	BTO:0001418	Urinary bladder
UFC1	9606.ENSP00000356982	TISSUES	BTO:0001489	Whole body
UFC1	9606.ENSP00000356982	TISSUES	BTO:0001491	Viscus
UFC1	9606.ENSP00000356982	TISSUES	BTO:0003091	Urogenital system
UFC1	9606.ENSP00000356982	TISSUES	BTO:0003092	Urinary system
UFC1	9606.ENSP00000356982	COMPARTMENTS	GOCC:0043226	Organelle
UFC1	9606.ENSP00000356982	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
UFC1	9606.ENSP00000356982	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000118	Phenotypic abnormality
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000152	Abnormality of head or neck
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000234	Abnormality of the head
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000252	Microcephaly
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000271	Abnormality of the face
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000478	Abnormality of the eye
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000496	Abnormality of eye movement
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000657	Oculomotor apraxia
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000707	Abnormality of the nervous system
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000750	Delayed speech and language development
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000924	Abnormality of the skeletal system
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0000929	Abnormal skull morphology
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001249	Intellectual disability
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001250	Seizure
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001252	Hypotonia
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001257	Spasticity
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001276	Hypertonia
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001324	Muscle weakness
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001337	Tremor
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001344	Absent speech
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001347	Hyperreflexia
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001371	Flexion contracture
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001507	Growth abnormality
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001508	Failure to thrive
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001510	Growth delay
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0001999	Abnormal facial shape
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0002011	Morphological central nervous system abnormality
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0002019	Constipation
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0002080	Intention tremor
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0002167	Neurological speech impairment
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0002169	Clonus
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0002186	Apraxia
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0002421	Poor head control
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0002500	Abnormal cerebral white matter morphology
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0003011	Abnormality of the musculature
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0003549	Abnormality of connective tissue
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0003808	Abnormal muscle tone
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0004322	Short stature
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0004323	Abnormality of body weight
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0004325	Decreased body weight
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0008936	Axial hypotonia
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0011442	Abnormal central motor function
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0011446	Abnormality of higher mental function
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0011458	Abdominal symptom
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0011804	Abnormal muscle physiology
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0011805	Abnormal skeletal muscle morphology
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0011842	Abnormal skeletal morphology
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0011968	Feeding difficulties
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0012373	Abnormal eye physiology
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0012443	Abnormality of brain morphology
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0012447	Abnormal myelination
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0012448	Delayed myelination
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0012638	Abnormal nervous system physiology
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0012758	Neurodevelopmental delay
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0012759	Neurodevelopmental abnormality
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0025031	Abnormality of the digestive system
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0031826	Abnormal reflex
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0100022	Abnormality of movement
UFC1	9606.ENSP00000356982	Monarch HPO	HP:0100543	Cognitive impairment
UFC1	9606.ENSP00000356982	UniProt Keywords	KW-0225	Disease mutation
UFC1	9606.ENSP00000356982	UniProt Keywords	KW-0621	Polymorphism
UFC1	9606.ENSP00000356982	UniProt Keywords	KW-0833	Ubl conjugation pathway
UFC1	9606.ENSP00000356982	UniProt Keywords	KW-9995	Disease
UFC1	9606.ENSP00000356982	Pfam	PF08694	Ubiquitin-fold modifier-conjugating enzyme 1
UFC1	9606.ENSP00000356982	InterPro	IPR014806	Ubiquitin-fold modifier-conjugating enzyme 1
UFC1	9606.ENSP00000356982	InterPro	IPR016135	Ubiquitin-conjugating enzyme/RWD-like
UNC45A	9606.ENSP00000407487	GO Process	GO:0006457	Protein folding
UNC45A	9606.ENSP00000407487	GO Process	GO:0007275	Multicellular organism development
UNC45A	9606.ENSP00000407487	GO Process	GO:0007517	Muscle organ development
UNC45A	9606.ENSP00000407487	GO Process	GO:0009987	Cellular process
UNC45A	9606.ENSP00000407487	GO Process	GO:0030154	Cell differentiation
UNC45A	9606.ENSP00000407487	GO Process	GO:0032501	Multicellular organismal process
UNC45A	9606.ENSP00000407487	GO Process	GO:0032502	Developmental process
UNC45A	9606.ENSP00000407487	GO Process	GO:0048513	Animal organ development
UNC45A	9606.ENSP00000407487	GO Process	GO:0048731	System development
UNC45A	9606.ENSP00000407487	GO Process	GO:0048856	Anatomical structure development
UNC45A	9606.ENSP00000407487	GO Process	GO:0048869	Cellular developmental process
UNC45A	9606.ENSP00000407487	GO Process	GO:0061061	Muscle structure development
UNC45A	9606.ENSP00000407487	GO Process	GO:0061077	Chaperone-mediated protein folding
UNC45A	9606.ENSP00000407487	GO Function	GO:0005488	Binding
UNC45A	9606.ENSP00000407487	GO Function	GO:0005515	Protein binding
UNC45A	9606.ENSP00000407487	GO Function	GO:0031072	Heat shock protein binding
UNC45A	9606.ENSP00000407487	GO Function	GO:0045296	Cadherin binding
UNC45A	9606.ENSP00000407487	GO Function	GO:0050839	Cell adhesion molecule binding
UNC45A	9606.ENSP00000407487	GO Function	GO:0051879	Hsp90 protein binding
UNC45A	9606.ENSP00000407487	GO Component	GO:0005622	Intracellular
UNC45A	9606.ENSP00000407487	GO Component	GO:0005634	Nucleus
UNC45A	9606.ENSP00000407487	GO Component	GO:0005654	Nucleoplasm
UNC45A	9606.ENSP00000407487	GO Component	GO:0005737	Cytoplasm
UNC45A	9606.ENSP00000407487	GO Component	GO:0005794	Golgi apparatus
UNC45A	9606.ENSP00000407487	GO Component	GO:0005829	Cytosol
UNC45A	9606.ENSP00000407487	GO Component	GO:0012505	Endomembrane system
UNC45A	9606.ENSP00000407487	GO Component	GO:0016604	Nuclear body
UNC45A	9606.ENSP00000407487	GO Component	GO:0016607	Nuclear speck
UNC45A	9606.ENSP00000407487	GO Component	GO:0031974	Membrane-enclosed lumen
UNC45A	9606.ENSP00000407487	GO Component	GO:0031981	Nuclear lumen
UNC45A	9606.ENSP00000407487	GO Component	GO:0043226	Organelle
UNC45A	9606.ENSP00000407487	GO Component	GO:0043227	Membrane-bounded organelle
UNC45A	9606.ENSP00000407487	GO Component	GO:0043229	Intracellular organelle
UNC45A	9606.ENSP00000407487	GO Component	GO:0043231	Intracellular membrane-bounded organelle
UNC45A	9606.ENSP00000407487	GO Component	GO:0043233	Organelle lumen
UNC45A	9606.ENSP00000407487	GO Component	GO:0048471	Perinuclear region of cytoplasm
UNC45A	9606.ENSP00000407487	GO Component	GO:0070013	Intracellular organelle lumen
UNC45A	9606.ENSP00000407487	GO Component	GO:0110165	Cellular anatomical entity
UNC45A	9606.ENSP00000407487	STRING clusters	CL:26108	Mostly uncharacterized, incl. calcium-dependent cysteine-type endopeptidase activity, and start domain
UNC45A	9606.ENSP00000407487	STRING clusters	CL:26109	Mostly uncharacterized, incl. start domain, and chimaerin
UNC45A	9606.ENSP00000407487	STRING clusters	CL:26110	Mixed, incl. start domain, and chimaerin
UNC45A	9606.ENSP00000407487	STRING clusters	CL:26144	Mixed, incl. chimaerin, and unc-45/cro1/she4, central domain
UNC45A	9606.ENSP00000407487	STRING clusters	CL:26146	UNC-45/Cro1/She4, central domain, and Accommodative esotropia
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000042	Animal
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000080	Male reproductive gland
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000081	Reproductive system
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000082	Male reproductive system
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000083	Female reproductive system
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000142	Brain
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000174	Embryonic structure
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000203	Respiratory system
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000227	Central nervous system
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000254	Female reproductive gland
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000282	Head
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000284	Organism form
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000449	Fetus
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000522	Gland
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000534	Gonad
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0000763	Lung
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0001078	Placenta
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0001363	Testis
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0001484	Nervous system
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0001488	Endocrine gland
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0001489	Whole body
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0003091	Urogenital system
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0003096	Internal male genital organ
UNC45A	9606.ENSP00000407487	TISSUES	BTO:0003099	Internal female genital organ
UNC45A	9606.ENSP00000407487	COMPARTMENTS	GOCC:0005622	Intracellular
UNC45A	9606.ENSP00000407487	COMPARTMENTS	GOCC:0005737	Cytoplasm
UNC45A	9606.ENSP00000407487	COMPARTMENTS	GOCC:0005829	Cytosol
UNC45A	9606.ENSP00000407487	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0007	Acetylation
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0025	Alternative splicing
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0143	Chaperone
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0217	Developmental protein
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0221	Differentiation
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0517	Myogenesis
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0539	Nucleus
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0597	Phosphoprotein
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0621	Polymorphism
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0677	Repeat
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0802	TPR repeat
UNC45A	9606.ENSP00000407487	UniProt Keywords	KW-0963	Cytoplasm
UNC45A	9606.ENSP00000407487	Pfam	PF00515	Tetratricopeptide repeat
UNC45A	9606.ENSP00000407487	Pfam	PF07719	Tetratricopeptide repeat
UNC45A	9606.ENSP00000407487	Pfam	PF11701	Myosin-binding striated muscle assembly central
UNC45A	9606.ENSP00000407487	Pfam	PF13181	Tetratricopeptide repeat
UNC45A	9606.ENSP00000407487	Pfam	PF13414	TPR repeat
UNC45A	9606.ENSP00000407487	Pfam	PF13432	Tetratricopeptide repeat
UNC45A	9606.ENSP00000407487	InterPro	IPR011989	Armadillo-like helical
UNC45A	9606.ENSP00000407487	InterPro	IPR011990	Tetratricopeptide-like helical domain superfamily
UNC45A	9606.ENSP00000407487	InterPro	IPR016024	Armadillo-type fold
UNC45A	9606.ENSP00000407487	InterPro	IPR019734	Tetratricopeptide repeat
UNC45A	9606.ENSP00000407487	InterPro	IPR024660	UNC-45/Cro1/She4, central domain
UNC45A	9606.ENSP00000407487	SMART	SM00028	Tetratricopeptide repeats
USP22	9606.ENSP00000261497	GO Process	GO:0006325	Chromatin organization
USP22	9606.ENSP00000261497	GO Process	GO:0006355	Regulation of transcription, dna-templated
USP22	9606.ENSP00000261497	GO Process	GO:0006464	Cellular protein modification process
USP22	9606.ENSP00000261497	GO Process	GO:0006473	Protein acetylation
USP22	9606.ENSP00000261497	GO Process	GO:0006475	Internal protein amino acid acetylation
USP22	9606.ENSP00000261497	GO Process	GO:0006508	Proteolysis
USP22	9606.ENSP00000261497	GO Process	GO:0006511	Ubiquitin-dependent protein catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0006807	Nitrogen compound metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0006996	Organelle organization
USP22	9606.ENSP00000261497	GO Process	GO:0007049	Cell cycle
USP22	9606.ENSP00000261497	GO Process	GO:0007275	Multicellular organism development
USP22	9606.ENSP00000261497	GO Process	GO:0007346	Regulation of mitotic cell cycle
USP22	9606.ENSP00000261497	GO Process	GO:0008152	Metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0009056	Catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0009057	Macromolecule catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0009790	Embryo development
USP22	9606.ENSP00000261497	GO Process	GO:0009792	Embryo development ending in birth or egg hatching
USP22	9606.ENSP00000261497	GO Process	GO:0009889	Regulation of biosynthetic process
USP22	9606.ENSP00000261497	GO Process	GO:0009891	Positive regulation of biosynthetic process
USP22	9606.ENSP00000261497	GO Process	GO:0009893	Positive regulation of metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0009987	Cellular process
USP22	9606.ENSP00000261497	GO Process	GO:0010468	Regulation of gene expression
USP22	9606.ENSP00000261497	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
USP22	9606.ENSP00000261497	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
USP22	9606.ENSP00000261497	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0010628	Positive regulation of gene expression
USP22	9606.ENSP00000261497	GO Process	GO:0016043	Cellular component organization
USP22	9606.ENSP00000261497	GO Process	GO:0016567	Protein ubiquitination
USP22	9606.ENSP00000261497	GO Process	GO:0016569	Covalent chromatin modification
USP22	9606.ENSP00000261497	GO Process	GO:0016570	Histone modification
USP22	9606.ENSP00000261497	GO Process	GO:0016573	Histone acetylation
USP22	9606.ENSP00000261497	GO Process	GO:0016574	Histone ubiquitination
USP22	9606.ENSP00000261497	GO Process	GO:0016578	Histone deubiquitination
USP22	9606.ENSP00000261497	GO Process	GO:0016579	Protein deubiquitination
USP22	9606.ENSP00000261497	GO Process	GO:0018193	Peptidyl-amino acid modification
USP22	9606.ENSP00000261497	GO Process	GO:0018205	Peptidyl-lysine modification
USP22	9606.ENSP00000261497	GO Process	GO:0018393	Internal peptidyl-lysine acetylation
USP22	9606.ENSP00000261497	GO Process	GO:0018394	Peptidyl-lysine acetylation
USP22	9606.ENSP00000261497	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0019222	Regulation of metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0019538	Protein metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0019941	Modification-dependent protein catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0030163	Protein catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0031323	Regulation of cellular metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0031325	Positive regulation of cellular metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0031326	Regulation of cellular biosynthetic process
USP22	9606.ENSP00000261497	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
USP22	9606.ENSP00000261497	GO Process	GO:0032446	Protein modification by small protein conjugation
USP22	9606.ENSP00000261497	GO Process	GO:0032501	Multicellular organismal process
USP22	9606.ENSP00000261497	GO Process	GO:0032502	Developmental process
USP22	9606.ENSP00000261497	GO Process	GO:0036211	Protein modification process
USP22	9606.ENSP00000261497	GO Process	GO:0043170	Macromolecule metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0043412	Macromolecule modification
USP22	9606.ENSP00000261497	GO Process	GO:0043543	Protein acylation
USP22	9606.ENSP00000261497	GO Process	GO:0043632	Modification-dependent macromolecule catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0043967	Histone h4 acetylation
USP22	9606.ENSP00000261497	GO Process	GO:0044237	Cellular metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0044238	Primary metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0044248	Cellular catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0044257	Cellular protein catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0044260	Cellular macromolecule metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0044265	Cellular macromolecule catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0044267	Cellular protein metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0045787	Positive regulation of cell cycle
USP22	9606.ENSP00000261497	GO Process	GO:0045893	Positive regulation of transcription, dna-templated
USP22	9606.ENSP00000261497	GO Process	GO:0045931	Positive regulation of mitotic cell cycle
USP22	9606.ENSP00000261497	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0048518	Positive regulation of biological process
USP22	9606.ENSP00000261497	GO Process	GO:0048522	Positive regulation of cellular process
USP22	9606.ENSP00000261497	GO Process	GO:0048856	Anatomical structure development
USP22	9606.ENSP00000261497	GO Process	GO:0050789	Regulation of biological process
USP22	9606.ENSP00000261497	GO Process	GO:0050794	Regulation of cellular process
USP22	9606.ENSP00000261497	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0051252	Regulation of rna metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0051254	Positive regulation of rna metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0051276	Chromosome organization
USP22	9606.ENSP00000261497	GO Process	GO:0051603	Proteolysis involved in cellular protein catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0051726	Regulation of cell cycle
USP22	9606.ENSP00000261497	GO Process	GO:0060255	Regulation of macromolecule metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0065007	Biological regulation
USP22	9606.ENSP00000261497	GO Process	GO:0065009	Regulation of molecular function
USP22	9606.ENSP00000261497	GO Process	GO:0070646	Protein modification by small protein removal
USP22	9606.ENSP00000261497	GO Process	GO:0070647	Protein modification by small protein conjugation or removal
USP22	9606.ENSP00000261497	GO Process	GO:0071704	Organic substance metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:0071840	Cellular component organization or biogenesis
USP22	9606.ENSP00000261497	GO Process	GO:0080090	Regulation of primary metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:1901564	Organonitrogen compound metabolic process
USP22	9606.ENSP00000261497	GO Process	GO:1901565	Organonitrogen compound catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:1901575	Organic substance catabolic process
USP22	9606.ENSP00000261497	GO Process	GO:1902680	Positive regulation of rna biosynthetic process
USP22	9606.ENSP00000261497	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
USP22	9606.ENSP00000261497	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
USP22	9606.ENSP00000261497	GO Process	GO:2000112	Regulation of cellular macromolecule biosynthetic process
USP22	9606.ENSP00000261497	GO Process	GO:2001141	Regulation of rna biosynthetic process
USP22	9606.ENSP00000261497	GO Function	GO:0003712	Transcription coregulator activity
USP22	9606.ENSP00000261497	GO Function	GO:0003713	Transcription coactivator activity
USP22	9606.ENSP00000261497	GO Function	GO:0003824	Catalytic activity
USP22	9606.ENSP00000261497	GO Function	GO:0004843	Thiol-dependent ubiquitin-specific protease activity
USP22	9606.ENSP00000261497	GO Function	GO:0005488	Binding
USP22	9606.ENSP00000261497	GO Function	GO:0005515	Protein binding
USP22	9606.ENSP00000261497	GO Function	GO:0008233	Peptidase activity
USP22	9606.ENSP00000261497	GO Function	GO:0008242	Omega peptidase activity
USP22	9606.ENSP00000261497	GO Function	GO:0008270	Zinc ion binding
USP22	9606.ENSP00000261497	GO Function	GO:0016787	Hydrolase activity
USP22	9606.ENSP00000261497	GO Function	GO:0019899	Enzyme binding
USP22	9606.ENSP00000261497	GO Function	GO:0030374	Nuclear receptor transcription coactivator activity
USP22	9606.ENSP00000261497	GO Function	GO:0043167	Ion binding
USP22	9606.ENSP00000261497	GO Function	GO:0043169	Cation binding
USP22	9606.ENSP00000261497	GO Function	GO:0046872	Metal ion binding
USP22	9606.ENSP00000261497	GO Function	GO:0046914	Transition metal ion binding
USP22	9606.ENSP00000261497	GO Function	GO:0098772	Molecular function regulator
USP22	9606.ENSP00000261497	GO Function	GO:0101005	Ubiquitinyl hydrolase activity
USP22	9606.ENSP00000261497	GO Function	GO:0140096	Catalytic activity, acting on a protein
USP22	9606.ENSP00000261497	GO Function	GO:0140110	Transcription regulator activity
USP22	9606.ENSP00000261497	GO Component	GO:0000123	Histone acetyltransferase complex
USP22	9606.ENSP00000261497	GO Component	GO:0000124	SAGA complex
USP22	9606.ENSP00000261497	GO Component	GO:0005622	Intracellular
USP22	9606.ENSP00000261497	GO Component	GO:0005634	Nucleus
USP22	9606.ENSP00000261497	GO Component	GO:0005654	Nucleoplasm
USP22	9606.ENSP00000261497	GO Component	GO:0031248	Protein acetyltransferase complex
USP22	9606.ENSP00000261497	GO Component	GO:0031974	Membrane-enclosed lumen
USP22	9606.ENSP00000261497	GO Component	GO:0031981	Nuclear lumen
USP22	9606.ENSP00000261497	GO Component	GO:0032991	Protein-containing complex
USP22	9606.ENSP00000261497	GO Component	GO:0043226	Organelle
USP22	9606.ENSP00000261497	GO Component	GO:0043227	Membrane-bounded organelle
